"alpha","beta","SPCD_DIVISION","SPCD","JENKINS_SPGRPCD"
2.5582647515043,0.957865156586712,NA,6114,NA
2.73758423187289,1.00498538117433,NA,6443,NA
2.79047721253025,0.933314629762637,NA,7290,NA
2.71998065281825,0.94749579863785,NA,7470,NA
2.74050312961941,0.982464131034102,NA,7474,NA
2.31330630617193,0.908076516683016,NA,8644,NA
2.59296969861312,0.947209917808299,NA,8713,NA
2.59041511467477,0.895130915662464,NA,NA,"11"
