"a","b","c","b2","a1","b1","c1","a0","b0","SPCD_DIVISION","SPCD","JENKINS_SPGRPCD"
0.0440513207333444,1.89179929852554,0.326716149612534,NA,NA,NA,NA,NA,NA,"833 210",NA,NA
3.85997729496609,2.26374072313782,-0.592211807086297,NA,NA,NA,NA,NA,NA,"93 M330",NA,NA
20.7305623700725,2.73393520201379,-1.38686531363961,NA,NA,NA,NA,NA,NA,"94 210",NA,NA
69.8344318005185,2.92814297934925,-1.78818202087898,NA,NA,NA,NA,NA,NA,"95 130",NA,NA
13.4850035868208,2.6974698985414,-1.25738575913303,NA,NA,NA,NA,NA,NA,"95 210",NA,NA
6.08490332724594,0.871950472565916,-0.413105106891264,NA,NA,NA,NA,NA,NA,"950 210",NA,NA
2.04505677705806,1.850051234888,-0.290769132580911,NA,NA,NA,NA,NA,NA,"97 M220",NA,NA
0.044396757311757,1.98437675570253,0.349578528760679,NA,NA,NA,NA,NA,NA,"970 230",NA,NA
0.253789772665264,1.62215822417379,-0.0504995901662814,NA,NA,NA,NA,NA,NA,"972 210",NA,NA
25.8115100799064,2.65463233927416,-1.50090205568434,-0.037573717251968,NA,NA,NA,NA,NA,NA,"1_111",NA
16.2944853503016,NA,-0.859129741776765,NA,1.98533904428285,0.148348413491335,0.618339022016276,NA,NA,NA,"1_131",NA
20.786326376508,2.66653488197998,-1.48774687437478,NA,NA,NA,NA,NA,NA,NA,"105",NA
NA,NA,-1.16324319039006,NA,NA,2.51617537082018,NA,5.44917928620665,2.82450325992093,NA,"108",NA
2.19530767157142,2.81492112097126,-1.0638468992637,NA,NA,NA,NA,NA,NA,NA,"110",NA
6.32040572697123,2.82807136403676,-1.25106208388323,NA,NA,NA,NA,NA,NA,NA,"111",NA
15.6050815856404,2.63531723011468,-1.24698494318161,NA,NA,NA,NA,NA,NA,NA,"12",NA
2.02118817390958,2.36859034007803,-0.647543340935341,NA,NA,NA,NA,NA,NA,NA,"121",NA
0.965263805121149,2.4828407361171,-0.560013723443873,NA,NA,NA,NA,NA,NA,NA,"122",NA
5.09590478386437,2.16777634372407,-0.800348224651129,NA,NA,NA,NA,NA,NA,NA,"125",NA
4.56576952160047,2.31934008829891,-0.965629260341842,NA,NA,NA,NA,NA,NA,NA,"129",NA
NA,NA,-1.22993633287965,NA,NA,2.68592775758101,NA,11.3171913168749,2.45312230652283,NA,"131",NA
19.6526813867297,2.31210418806408,-1.29337850113485,NA,NA,NA,NA,NA,NA,NA,"132",NA
10.810717608624,1.49369518921254,-0.448522603895482,NA,NA,NA,NA,NA,NA,NA,"133",NA
0.452579836782718,1.83918140167628,0.0909067079965665,NA,NA,NA,NA,NA,NA,NA,"15",NA
2.74262736559954,1.94949355426296,-0.314914592405678,NA,NA,NA,NA,NA,NA,NA,"17",NA
3.95852654113932,2.35454827063622,-0.693801759636094,NA,NA,NA,NA,NA,NA,NA,"19",NA
NA,NA,-0.668276825091874,NA,NA,1.86890023171955,NA,3.28991375922942,2.30141420899148,NA,"202",NA
1.20557842989377,1.23550219874784,0.142166555420681,NA,NA,NA,NA,NA,NA,NA,"211",NA
0.413877730137828,2.25504207734448,-0.294566458624448,NA,NA,NA,NA,NA,NA,NA,"241",NA
0.39421211354376,1.67192047531577,0.091153239458607,NA,NA,NA,NA,NA,NA,NA,"261",NA
5.11701800571327,2.67960754270346,-1.06740234356632,NA,NA,NA,NA,NA,NA,NA,"263",NA
86.638931356128,3.72945255943388,-2.3953824788734,NA,NA,NA,NA,NA,NA,NA,"313",NA
0.85031673248944,1.99896183398054,-0.418446549431418,NA,NA,NA,NA,NA,NA,NA,"316",NA
24.8940304092739,1.71716890483034,-1.08072142756049,NA,NA,NA,NA,NA,NA,NA,"317",NA
0.16236946797598,1.73324072407495,0.107905292129807,NA,NA,NA,NA,NA,NA,NA,"318",NA
2.41125091916409,2.44219975326007,-0.928159801430574,NA,NA,NA,NA,NA,NA,NA,"351",NA
