"a","b","c","a0","b0","b1","SPCD_DIVISION","SPCD","JENKINS_SPGRPCD"
0.00170782497615536,1.72540469587479,0.790585973601929,NA,NA,NA,NA,6114,NA
0.00285175955418055,1.6947035537153,0.641807418162285,NA,NA,NA,NA,6443,NA
0.00340911600637763,1.45071721712463,0.800413473693798,NA,NA,NA,NA,7290,NA
0.000942496248822357,1.91270815282716,0.798646373839846,NA,NA,NA,NA,7470,NA
0.00179669570746697,1.91960955950332,0.599021592020224,NA,NA,NA,NA,7474,NA
0.00734548425784657,1.33169078593122,0.693907527420396,NA,NA,NA,NA,8644,NA
0.00235053493298126,1.32998144420414,0.922170257690823,NA,NA,NA,NA,8713,NA
0.000715534261423678,1.52416489733306,1.14674212594551,NA,NA,NA,NA,NA,"11"
