"alpha","beta","SPCD_DIVISION","SPCD","JENKINS_SPGRPCD"
2.49682433772074,0.969821313724191,NA,6114,NA
2.66024586351686,1.01015425295012,NA,6443,NA
2.7061171594833,0.946095719388218,NA,7290,NA
2.64618520990322,0.95866250255274,NA,7470,NA
2.66621418326874,0.99114077112975,NA,7474,NA
2.25316282641955,0.924445536343528,NA,8644,NA
2.53110672658624,0.959051654223634,NA,8713,NA
2.52309117173536,0.901717600448556,NA,NA,"11"
