"SPCD","DIVISION","STDORGCD","equation","a","a0","a1","b","b0","b1","b2","c","c1"
128,,,1,6.857362436773,,,2.068587015628,,,,-1.104092286666,
129,"210",,1,2.2593835254,,,2.058702622483,,,,-0.646815596975,
129,"M220",,1,23.394396078009,,,2.707164838998,,,,-1.553003018826,
129,,,1,4.565769387087,,,2.319340078153,,,,-0.965629246886,
131,"230",0,2,,8.337502274954,,,2.388420507856,2.620206080045,,-1.11938861596,
131,,0,2,,11.317191225674,,,2.453122303,2.685927753485,,-1.229936328861,
131,"230",1,3,16.294487734613,,1.985339013907,,,0.148348452554,,-0.859129789175,0.618339172768
131,,1,3,16.294487734613,,1.985339013907,,,0.148348452554,,-0.859129789175,0.618339172768
132,"M220",,1,22.978974493061,,,2.417410557068,,,,-1.425483752014,
132,,,1,19.652679629152,,,2.312104169344,,,,-1.293378466284,
133,"340",,1,11.545262277026,,,1.501359265197,,,,-0.474110468044,
133,,,1,10.810716870835,,,1.493695175391,,,,-0.448522571343,
202,"240",,2,,0.477184595914,,,2.592670351881,1.249237428914,,-0.325050455055,
202,"M210",,2,,0.976718930862,,,1.888740043925,1.549486061144,,-0.132262670294,
202,"M240",,2,,19.494956525468,,,2.719154988425,2.296286409523,,-1.341525208266,
202,"M260",,2,,1.263596954534,,,2.405107268532,2.510805499206,,-0.622599504709,
202,"M330",,2,,4.885819494226,,,2.045280169322,2.066284358809,,-0.625377411844,
202,,,2,,3.292996404588,,,2.300932814855,1.868929882965,,-0.668257644479,
211,"260",,1,1.191820107431,,,1.232984483949,,,,0.149164980509,
211,,,1,1.205578219769,,,1.235502171359,,,,0.142166609769,
212,,,1,1.229992968048,,,1.729529585345,,,,-0.282127411799,
221,,,1,1.229992968048,,,1.11168762574,,,,-0.282127411799,
222,,,1,1.229992968048,,,1.549206327831,,,,-0.282127411799,
241,"210",,1,0.413877859177,,,2.255042125168,,,,-0.294566570961,
241,,,1,0.413877859177,,,2.255042125168,,,,-0.294566570961,
242,,,1,1.229992968048,,,2.048487969601,,,,-0.282127411799,
261,"210",,1,0.447507796809,,,2.00987665729,,,,-0.163759423904,
261,"M220",,1,0.105067949517,,,1.01733757354,,,,0.822402649359,
261,,,1,0.394212172805,,,1.67192050985,,,,0.091153181074,
263,,,1,5.117016134914,,,2.679607477481,,,,-1.067402223925,
312,,,1,2.768287112606,,,1.890950302834,,,,-0.812510842684,
313,"230",,1,86.639008448887,,,3.729452689127,,,,-2.395382766815,
313,,,1,86.639008448887,,,3.729452689127,,,,-2.395382766815,
316,"210",,1,5.202047909856,,,2.114300246481,,,,-0.975485822654,
316,"230",,1,0.133774283462,,,1.945302525561,,,,0.09800163185,
316,"M220",,1,4.505398952978,,,2.14216740368,,,,-0.83965506717,
316,,,1,0.850316556558,,,1.998961809584,,,,-0.418446486365,
317,,,1,24.894029598454,,,1.717168898392,,,,-1.080721416383,
318,"210",,1,0.392154397043,,,1.749876619316,,,,-0.11978145606,
318,,,1,0.162369407246,,,1.733240678727,,,,0.107905407362,
351,"240",,1,11.652373169069,,,2.791100545348,,,,-1.520751946471,
351,,,1,2.411251329331,,,2.442199749744,,,,-0.92815983796,
361,,,1,1.369098120116,,,2.128492123541,,,,-0.706453868101,
370,,,1,2.768287112606,,,2.330264644684,,,,-0.812510842684,
371,"210",,1,7.592341638798,,,1.529823396175,,,,-0.790470945421,
371,,,1,1.801590291071,,,1.519332591318,,,,-0.442314932155,
372,,,1,2.768287112606,,,2.275710124292,,,,-0.812510842684,
375,"210",,1,68.158765671863,,,3.172276410541,,,,-2.118709411404,
375,"M210",,1,2.879275885414,,,2.766984910086,,,,-0.999972535727,
375,,,1,3.342942244464,,,2.623874309926,,,,-1.036863522144,
391,,,1,0.101935668035,,,2.150969015552,,,,0.125610203884,
400,"210",,1,0.098851773999,,,2.340936762892,,,,-0.064264694586,
400,"230",,1,0.001610249662,,,1.781365466824,,,,1.308047667966,
400,,,1,0.10843696133,,,2.163204823758,,,,0.06056329306,
402,,,1,0.383493367847,,,1.9869543512,,,,-0.131159328276,
403,,,1,0.383493367847,,,2.037133546743,,,,-0.131159328276,
431,,,1,1.369098120116,,,2.298313125758,,,,-0.706453868101,
460,,,1,1.369098120116,,,2.378234855422,,,,-0.706453868101,
461,"230",,1,0.003623694825,,,1.57694450612,,,,1.109521989583,
461,,,1,0.003623694825,,,1.57694450612,,,,1.109521989583,
462,,,1,1.369098120116,,,2.287490816968,,,,-0.706453868101,
471,,,1,1.369098120116,,,2.129799744354,,,,-0.706453868101,
491,"230",,1,0.713461736101,,,2.263126763835,,,,-0.434861857761,
491,,,1,0.236496975913,,,2.370433359627,,,,-0.12373909345,
521,,,1,1.369098120116,,,2.35663320051,,,,-0.706453868101,
531,"210",,1,0.324920714585,,,1.609509076065,,,,-0.150995117932,
531,,,1,0.005694717636,,,1.435768475135,,,,1.034561288601,
540,"230",,1,0.857704027144,,,2.409028649925,,,,-0.713260835304,
540,,,1,0.005592866653,,,1.652831403738,,,,0.908279097974,
541,"210",,1,0.118000151775,,,1.328628443014,,,,0.351061805712,
541,,,1,0.1355879307,,,1.330617476394,,,,0.31649131556,
543,,,1,1.369098120116,,,1.990651632952,,,,-0.706453868101,
544,"230",,1,0.041451851049,,,1.270652587738,,,,0.669962614594,
544,,,1,0.106761063559,,,1.480384048899,,,,0.299913309144,
591,,,1,1.369098120116,,,2.286721882621,,,,-0.706453868101,
611,"230",,1,1.126667596249,,,2.296820298918,,,,-0.706002084985,
611,,,1,1.211029864853,,,2.292090163725,,,,-0.718887613048,
621,"230",,1,6.840226755732,,,2.56528584501,,,,-1.285330794947,
621,"M220",,1,16.478119020567,,,2.63421704133,,,,-1.457944182499,
621,,,1,4.177171877632,,,2.113762653994,,,,-0.908415934662,
631,,,1,1.369098120116,,,2.440421384149,,,,-0.706453868101,
653,,,1,1.369098120116,,,2.249364027279,,,,-0.706453868101,
691,"230",,1,11.354024232125,,,2.445719489878,,,,-1.479591494678,
691,,,1,11.354024232125,,,2.445719489878,,,,-1.479591494678,
693,,,1,1.369098120116,,,2.245028064194,,,,-0.706453868101,
694,"230",,1,15.145084825995,,,3.154480317282,,,,-1.852174058905,
694,,,1,15.145084825995,,,3.154480317282,,,,-1.852174058905,
711,,,1,1.369098120116,,,1.996351891746,,,,-0.706453868101,
731,,,1,1.369098120116,,,2.397951373069,,,,-0.706453868101,
740,"230",,1,6.058287747638,,,2.77055384274,,,,-1.515738803968,
740,,,1,375.925078101129,,,3.474680126123,,,,-2.829832114379,
741,"210",,1,0.339557969757,,,1.61290222975,,,,-0.118743697941,
741,,,1,0.339557969757,,,1.61290222975,,,,-0.118743697941,
742,"230",,1,21.738935960807,,,2.471001179146,,,,-1.345104883,
742,,,1,21.738935960807,,,2.471001179146,,,,-1.345104883,
743,"210",,1,8.968358501893,,,2.366034779507,,,,-1.3219555427,
743,,,1,8.968358501893,,,2.366034779507,,,,-1.3219555427,
746,"130",,1,2.813617869467,,,2.578245150077,,,,-1.092783190046,
746,"210",,1,2.720163593645,,,2.543098464583,,,,-1.098977777865,
746,"M330",,1,0.881281432101,,,1.722206011569,,,,-0.526259153401,
746,,,1,0.222624778186,,,1.942697994951,,,,-0.202392206335,
761,,,1,1.369098120116,,,2.147922301203,,,,-0.706453868101,
762,"210",,1,1.61568822268,,,1.534361966125,,,,-0.507104558952,
762,,,1,0.508613911697,,,1.400511704001,,,,-0.086220596993,
800,,,1,0.383493367847,,,1.891016280581,,,,-0.131159328276,
802,"210",,1,0.003211888508,,,1.242312652242,,,,1.340444127166,
802,"220",,1,2.744926621884,,,2.142558783502,,,,-0.71658058793,
802,"230",,1,0.241927499698,,,2.43074136534,,,,-0.194894241093,
802,"M220",,1,0.03832401169,,,1.740655717258,,,,0.500290321354,
802,,,1,0.011370280063,,,1.365067161545,,,,1.090732935119,
806,,,1,349.277131807459,,,2.888645202729,,,,-2.224941584838,
807,,,1,0.383493367847,,,1.852450376292,,,,-0.131159328276,
812,,,1,7.753553301043,,,2.822250274386,,,,-1.28787472921,
813,,,1,0.383493367847,,,2.041564262296,,,,-0.131159328276,
819,,,1,0.383493367847,,,2.569148668971,,,,-0.131159328276,
820,,,1,0.383493367847,,,2.030312775536,,,,-0.131159328276,
822,"230",,1,0.465148293317,,,1.970075532575,,,,-0.249313450173,
822,,,1,0.465148293317,,,1.970075532575,,,,-0.249313450173,
823,,,1,0.383493367847,,,1.807204004733,,,,-0.131159328276,
824,,,1,0.383493367847,,,2.57931628515,,,,-0.131159328276,
827,"230",,1,9.412284538358,,,2.338414867873,,,,-1.011294080903,
827,,,1,9.412284538358,,,2.338414867873,,,,-1.011294080903,
828,"230",,1,7.249260296234,,,1.858688751424,,,,-0.75625809564,
828,,,1,7.249260296234,,,1.858688751424,,,,-0.75625809564,
831,"230",,1,0.121217896613,,,1.645923709266,,,,0.244195488692,
831,,,1,0.121217896613,,,1.645923709266,,,,0.244195488692,
832,"M220",,1,0.420062157564,,,2.11695175154,,,,-0.26276432368,
832,,,1,2.864293585676,,,2.297214959554,,,,-0.809503031914,
833,"210",,1,0.044051316102,,,1.891799289661,,,,0.326716180826,
833,,,1,0.109338181326,,,1.66948604496,,,,0.246229103614,
835,,,1,0.383493367847,,,1.932598943214,,,,-0.131159328276,
837,,,1,74.100118953367,,,2.764381909621,,,,-1.882379699337,
840,,,1,0.383493367847,,,2.369671350752,,,,-0.131159328276,
842,,,1,0.383493367847,,,2.368733660992,,,,-0.131159328276,
901,,,1,1.369098120116,,,2.305449323924,,,,-0.706453868101,
920,,,1,0.682168963277,,,2.08187586701,,,,-0.485308401391,
922,,,1,0.682168963277,,,2.200140357137,,,,-0.485308401391,
931,,,1,1.369098120116,,,2.196778494487,,,,-0.706453868101,
935,,,1,1.369098120116,,,2.270668606911,,,,-0.706453868101,
950,"210",,1,6.084887866781,,,0.871949820801,,,,-0.41310410528,
950,,,1,1.90839636015,,,0.800356147485,,,,-0.040441697762,
951,,,1,1.369098120116,,,2.134589487739,,,,-0.706453868101,
952,,,1,1.369098120116,,,2.006987858329,,,,-0.706453868101,
970,"230",,1,0.044396757312,,,1.984376755703,,,,0.349578528761,
970,,,1,0.02067089529,,,1.895260515595,,,,0.57370371029,
972,"210",,1,0.253789985237,,,1.622158362726,,,,-0.050499883357,
972,,,1,0.066987852328,,,1.499037434737,,,,0.36817745849,
999,,,1,0.108882364946,,,1.689140367688,,,,0.357235092852,
