"a","b","c","SPCD","JENKINS_SPGRPCD"
0.048055044689935,2.11285542665058,0.543316116811674,"11",NA
0.048055044689935,2.03259821213145,0.543316116811674,"16",NA
0.048055044689935,2.12558341793333,0.543316116811674,"17",NA
0.048055044689935,2.25963147255482,0.543316116811674,"20",NA
0.0595949730842547,1.56244130115314,0.602911936093571,"68",NA
0.0595949730842547,1.88123152303485,0.602911936093571,"73",NA
0.0526508514612023,1.66969925370704,0.671493473329134,"90",NA
0.0595949730842547,2.00245477913309,0.602911936093571,"211",NA
0.0595949730842547,1.57319208883899,0.602911936093571,"221",NA
0.048055044689935,2.24906737305973,0.543316116811674,"264",NA
0.0399646098590593,1.71612592364906,0.730511169833647,"315",NA
0.0598769648353023,1.90759692241997,0.591508757688143,"351",NA
0.0399646098590593,1.9378959052018,0.730511169833647,"370",NA
0.0399646098590593,1.91305146856719,0.730511169833647,"379",NA
0.0693240746096815,1.79548965405214,0.668415758117377,"402",NA
0.0693240746096815,2.04399592186855,0.668415758117377,"403",NA
0.0431893634639268,1.64698219634607,0.721413051623782,"460",NA
0.0431893634639268,1.79279908189335,0.721413051623782,"462",NA
0.0431893634639268,1.72839787679154,0.721413051623782,"471",NA
0.0431893634639268,1.71712118440427,0.721413051623782,"521",NA
0.0431893634639268,1.6572860799495,0.721413051623782,"591",NA
0.0431893634639268,1.88141354907958,0.721413051623782,"602",NA
0.0431893634639268,1.82242058169115,0.721413051623782,"653",NA
0.0431893634639268,1.98387105609287,0.721413051623782,"693",NA
0.0431893634639268,1.84747801427228,0.721413051623782,"701",NA
0.0431893634639268,1.66887874008136,0.721413051623782,"711",NA
0.0431893634639268,1.45434874146677,0.721413051623782,"731",NA
0.0598769648353023,1.88780351324779,0.591508757688143,"742",NA
0.0598769648353023,1.88181419206223,0.591508757688143,"747",NA
0.0693240746096815,1.7693071084137,0.668415758117377,"813",NA
0.0693240746096815,2.24385993962787,0.668415758117377,"819",NA
0.0693240746096815,1.94206025084425,0.668415758117377,"820",NA
0.0693240746096815,1.75433062053118,0.668415758117377,"823",NA
0.0693240746096815,2.16698578604015,0.668415758117377,"824",NA
0.0693240746096815,1.87996918656603,0.668415758117377,"835",NA
0.0693240746096815,2.05775873637564,0.668415758117377,"840",NA
0.0693240746096815,2.20939737471566,0.668415758117377,"842",NA
0.0431893634639268,1.91054786559506,0.721413051623782,"901",NA
0.0598769648353023,1.92206279032067,0.591508757688143,"920",NA
0.0598769648353023,1.81347325211294,0.591508757688143,"922",NA
0.0431893634639268,1.96734408625241,0.721413051623782,"951",NA
0.0431893634639268,1.66244222603459,0.721413051623782,"999",NA
0.0595949730842547,1.74960598031551,0.602911936093571,NA,"1"
0.0288299269261558,1.82959564175024,0.852001183163691,NA,"2"
0.048055044689935,2.13440420549366,0.543316116811674,NA,"3"
0.0696071471367398,1.69189198405483,0.652978693089834,NA,"4"
0.0526508514612023,1.71397886470929,0.671493473329134,NA,"5"
0.0598769648353023,1.95332798663967,0.591508757688143,NA,"6"
0.0399646098590593,1.79012333395074,0.730511169833647,NA,"7"
0.0431893634639268,1.77925908700735,0.721413051623782,NA,"8"
0.0693240746096815,1.89256622733719,0.668415758117377,NA,"9"
